0 0
1 2
2 23
3 1
4 0
5 15
6 16
7 3
8 38
9 24
10 12
11 12
12 13
13 29
14 8
15 1
16 10
17 11
18 32
19 28
20 25
21 20
22 31
23 8
24 35
25 9
26 21
27 17
28 37
29 33
30 6
31 34
32 9
33 2
34 24
35 4
36 21
37 30
38 26
39 36
