94713 3.166670 50.700001
41541 3.216670 50.700001
63572 3.141670 50.683300
12848 3.116670 50.750000
12687 4.050000 50.000000
227560 3.066670 50.633301
21887 3.107780 50.641998
13223 3.050000 50.583302
16257 3.116670 50.366699
10347 3.250000 50.333302
21592 3.016670 50.616699
20199 3.133330 50.783298
43335 3.533330 50.349998
22442 3.066670 50.650002
12950 3.214450 50.671398
10983 3.550000 50.366699
21598 2.533330 50.716702
12276 3.533330 50.383301
10494 3.333330 50.483299
11516 2.125000 50.983299
14239 3.933330 50.250000
11336 3.043890 50.660301
31046 3.966670 50.283298
91923 3.150000 50.716702
14393 3.416670 50.133301
10132 3.150000 50.750000
22474 2.400000 51.033298
20676 3.150000 50.666698
13412 3.500000 50.366699
12372 3.016670 50.766701
11871 3.550000 50.349998
18120 3.100000 50.599998
92005 2.366670 51.049999
10425 3.383330 50.299999
16697 3.433330 50.433300
42197 3.066670 50.366699
25375 2.883330 50.683300
20046 3.150000 50.666698
13566 3.133330 50.700001
12295 3.033330 50.549999
28504 3.033330 50.650002
14480 2.733330 50.733299
32584 3.233330 50.166698
38947 3.083330 50.666698
20351 3.383330 50.333302
17369 3.200000 50.650002
12754 3.483330 50.383301
14455 2.983330 50.599998
20991 2.283330 51.016701
17407 3.066670 50.583302
12506 3.283330 50.366699
