13984 2.716670 48.400002
10577 2.550000 48.633301
17272 2.600000 48.616699
20236 2.716670 48.866699
11026 2.700000 48.950001
24418 2.600000 48.849998
52779 2.600000 48.883301
22425 2.650000 48.849998
20722 2.634450 48.515301
22321 2.650000 48.799999
15107 2.700000 48.400002
50755 2.866670 48.950001
12745 2.700000 48.266701
16251 2.616670 48.683300
12293 2.650000 48.866699
16681 2.950000 48.383301
21554 2.566670 48.666698
35561 2.605280 48.798401
14544 3.083330 48.816700
10866 2.666670 48.533298
20268 2.666670 48.766701
15660 2.633330 48.849998
14560 2.616670 48.833302
12301 3.300000 48.549999
23341 2.700000 48.849998
39589 2.666670 48.533298
28599 2.583330 48.566700
20609 2.633330 48.533298
12462 2.545280 48.533298
18499 2.616670 48.983299
24122 2.616670 48.933300
