61754 2.266670 48.883301
32619 2.283330 48.799999
29284 2.266670 48.916698
44753 2.233330 48.866699
52546 2.266670 48.799999
45058 2.241670 48.808300
64355 2.266670 48.816700
79426 2.200000 48.883301
61793 2.300000 48.750000
27727 2.266670 48.783298
64253 2.283330 48.900002
114205 2.250000 48.833302
82327 2.285560 48.911201
85398 2.250000 48.916698
23351 2.283330 48.783298
18169 2.183330 48.841702
25183 2.333330 48.933300
87469 2.252220 48.897301
48597 2.316670 48.816700
32111 2.266670 48.766701
58916 2.300000 48.900002
27002 2.300000 48.833302
10828 2.191670 48.825001
46723 2.233330 48.866699
22978 2.200000 48.816700
19638 2.283330 48.783298
18668 2.200000 48.799999
27628 2.250000 48.900002
41364 2.300000 48.933300
89185 2.200000 48.900002
29873 2.216670 48.841702
30982 2.300000 48.816700
38080 2.300000 48.799999
19985 2.316670 48.775002
