23095 -0.616667 44.866699
23624 -0.233333 44.916698
16202 -0.533333 44.833302
23063 -0.616667 44.766701
239157 -0.566667 44.833302
24913 -0.533333 44.799999
24591 -1.137040 44.634300
19571 -0.650000 44.883301
10975 -1.163550 44.658901
19305 -1.066670 44.633301
11127 -1.100000 44.742901
27719 -0.733333 44.900002
14779 -0.633333 44.916698
14903 -0.616667 44.883301
19799 -0.533333 44.866699
28420 -0.550000 44.766701
16353 -0.683333 44.733299
13270 -0.486667 44.924801
40600 -0.600000 44.816700
58025 -0.616667 44.799999
66142 -0.633333 44.833302
22242 -0.533333 44.849998
