25152 4.800000 45.716702
59855 4.883330 45.683300
35326 4.716670 45.983299
19511 4.783330 45.766701
11793 4.950000 45.666698
10210 4.900000 45.666698
41209 4.850000 45.799999
16666 4.866670 45.700001
20357 4.800000 45.683300
484344 4.841390 45.758900
41964 4.933330 45.691700
12126 5.000000 45.733299
41421 4.933330 45.783298
145150 4.883330 45.766701
12929 4.766670 45.733299
11350 4.750000 45.666698
30272 5.003330 45.767200
38717 4.916670 45.733299
29952 4.898330 45.821400
17998 4.766670 45.766701
25562 4.966670 45.750000
10333 4.433330 45.900002
19118 4.766670 45.583302
21742 4.800000 45.733299
