0 0
1 5
2 11
3 16
4 14
5 4
6 18
7 29
8 26
9 18
10 29
11 28
12 4
13 6
14 27
15 7
16 1
17 13
18 22
19 0
20 24
21 8
22 21
23 0
24 17
25 11
26 14
27 2
28 0
29 30
30 8
31 26
32 22
