25377 2.500000 48.700001
52135 2.450000 48.633301
28491 2.416670 48.683300
13395 2.433330 48.566700
26638 2.383330 48.650002
27463 2.416670 48.650002
30285 2.250000 48.716702
10574 2.250000 48.583302
10104 2.333330 48.666698
15418 2.266670 48.750000
20046 2.300000 48.633301
27331 2.416670 48.700001
13812 2.400000 48.616699
10336 2.216670 48.733299
32045 2.383330 48.666698
23158 2.150000 48.433300
43086 2.483330 48.599998
15966 2.183330 48.700001
42258 2.283330 48.733299
29050 2.500000 48.716702
20654 2.133330 48.683300
12136 2.333330 48.700001
18484 2.300000 48.700001
12171 2.516670 48.683300
24792 2.167500 48.682301
30393 2.400000 48.716702
20944 2.350000 48.666698
14634 2.383330 48.683300
22880 2.450000 48.700001
23334 2.316670 48.616699
34195 2.333330 48.633301
36842 2.350000 48.666698
21361 2.300000 48.700001
